"Datetime","Tweet Id","Tweet","Username"
"2021-10-14 05:39:03+00:00","1448523726526451719","Nasi Padang 10k
bener-bener bukan cuma pake telor, mau pake ikan, pala kakap, ayam, atau topping lain harga nya tetep 10k mana gede"" juga","akudiamdiam"
"2021-10-14 05:23:52+00:00","1448519907805577218","Info bbrp harga sembako
Baput kating 25,500/kg
Bamer PB 27,500/kg
Pakcoy 8,000/kg
Cabai rawit 22,000/kg
Terong 8,000/kg
Timun 8,000/kg
Caisim 2,000/kg
Oyong 10,000/kg 
Telur 18,000/kg 
Info lainnya bisa DM atau WA
https://t.co/8D6vEM4XtB
Surabaya-Sidoarjo
#PasarTradisional https://t.co/8sn5pYAdMm","Poeqoeh_"
"2021-10-14 05:17:45+00:00","1448518364876484612","Ini Dia Penyebab Harga Telur Ayam Turun https://t.co/rO78haXf4C","hallobanua"
"2021-10-14 05:02:34+00:00","1448514544200929283","Peternak Kecil dan Menengah Menjerit Akibat Pakan Mahal dan Harga Telur Anjlok https://t.co/109bLIydeJ","sariagri_id"
"2021-10-14 03:30:52+00:00","1448491467375190019","@sherpa701 Pa @sherpa701 kalau aku datang lg menawarkan nasi box untuk kegiatan Berbagi besok apa bapak berkenan order?

Harga masih 10ribuan pak.
Menu nasi uduk, telor rebus, bihun, orek tempe,krupuk+ sambel.

Mohon maaf ganggu jbjb nya 🙏🙏 https://t.co/8ih1upIROq","YantiBahrii"
"2021-10-14 02:54:03+00:00","1448482202472222722","Produksinya Meningkat Selama Pandemi, Harga Telur Sempat Anjlok https://t.co/l2rhvhBPiG #vstory","CeritaAnda_"
"2021-10-14 02:35:43+00:00","1448477588406476807","Sedangkan komoditas yang mengalami penurunan harga adalah Telur ayam broiler.
⁣
#jawabarat #jabarjuaralahirbatin  #bahanpokok  #pasarjabarjuara #disperindagjabar https://t.co/3p9j4iGVAQ","disperindag_jbr"
"2021-10-14 02:34:26+00:00","1448477265809985541","Kedai only 3.8km dari rumah aku but delivery fee is rm7. Roti telur is rm3.90. Ni bukan harga kemalasan, ni harga kapitalis","rashidddd_"
"2021-10-14 01:05:36+00:00","1448454911650267136","Pempek radial asli palembang. Ada pempek selem, telor, lenjer kecil, adaan, lenjer besar, kulit. Ada juga paketan dengan harga terjangkau. 

Minat order? Bisa DM atau wa 082178987330.","pempek_radial"
"2021-10-14 01:03:48+00:00","1448454456291442698","Gonjang-ganjing telur ayam tidak akan selesai hanya karena peternak difasilitasi harga jagung Rp 4.500/kg tanpa menyelesaikan akar permasalahan sebenarnya. Baca artikel sy di Suara Merdeka hari ini ""Ironi Telur dan Jagung"" hal. 4 https://t.co/WGrcUCEOY8","maztoks"
"2021-10-14 00:02:03+00:00","1448438919708614658","Peternak Demo soal Harga Ayam dan Telur, Kementan Pastikan Tak Ada Kericuhan https://t.co/FyuLgFQEeP","sariagri_id"
"2021-10-13 20:23:21+00:00","1448383882177368065","Kosambi 15 Oktober 2021, kiriman harga telur blitar diterima Kota Kosambi di harga Rp. 15400
Sekian dan Terimakasih. https://t.co/UkLtWxkOED","FarmUjang"
"2021-10-13 17:01:39+00:00","1448333122978734081","@miunggii Harga telur gulung 13.000","haatchimm"
"2021-10-13 17:00:09+00:00","1448332745323601920","harga telur gulung","miunggii"
"2021-10-13 16:17:52+00:00","1448322104651182086","Harga telor sama daging ayam turun,kok harga benang naik 5rb 2x dalam kurun seminggu gaezz......wat te pak 😣","Jerytherajj"
"2021-10-13 15:25:02+00:00","1448308808111910914","Jangan lupa bayaran sekolah, uang buku, uang seragam, uang study tour, ongkos, nilai anak jelek, harga bawang naik, harga telor melambung, dan masalah remeh temeh yang kadang bisa bikin rumah berasa medan perang. Tegang bossss 🤣 https://t.co/Yzb9AVDcPR","meutia3994"
"2021-10-13 14:52:37+00:00","1448300647174967297","Distributor Telor Ayam Harga Bagus, Siap Kirim Jabodetabek dan Luar Jabodetabek. https://t.co/eCxtDaAUT3","KaskusLoker"
"2021-10-13 14:21:08+00:00","1448292724759678977","Kementan menegaskan tak ada kericuhan dalam demo peternak unggas mandiri terkait harga jual ayam dan telur anjlok namun harga produksi tinggi. #kumparanNEWS https://t.co/jAuL95j9Oi","kumparan"
"2021-10-13 12:30:01+00:00","1448264760827383813","Sejumlah peternak ayam dan peternak ayam petelur di Kabupaten Boyolali, Jawa Tengah, mengeluhkan harga telur yang anjlok dan harga pakan yang tinggi. Mereka terpaksa menjual sebagian besar ternak ayamnya agar biaya operasional tetap bisa terjangkau.
https://t.co/tO3rsJxqPi https://t.co/28HPea4R2Q","CNNIDdaily"
"2021-10-13 12:17:04+00:00","1448261503933550596","Harga Telur Ayam Masih Rendah, Pedagang Berharap Lekas Normal https://t.co/P1lCxg8Ups https://t.co/3JbiCZ2WtK","KompasTV"
"2021-10-13 12:06:08+00:00","1448258752482668547","Nasi putih + sepotong telur dadar + kuah ayam masak merah + kuah daging salai = RM4

Soalannya, berapakah harga sepotong telur dadar? https://t.co/lNRks9qP0r","usaidasmadi_"
"2021-10-13 10:35:08+00:00","1448235852929257479","Milk Frother Hand Mixer Mini Elektric Whisk Pengocok Telur Elektrik milkshake kopi

💰 Harga : 5.600
🖇Link: https://t.co/x7494lNijN https://t.co/OpaBRL6Fmx","TheHealthThings"
"2021-10-13 10:35:07+00:00","1448235848604925955","[ACQ] Better Beater Pengocok Telur &amp; Adonan Otomatis

💰 Harga : 9.999
🖇Link: https://t.co/0HcMJzVy4p https://t.co/gn0sOtNF2R","TheHealthThings"
"2021-10-13 10:05:34+00:00","1448228411017609220","Pempek radial asli palembang. Ada pempek selem, telor, lenjer kecil, adaan, lenjer besar, kulit. Ada juga paketan dengan harga terjangkau. 

Minat order? Bisa DM atau wa 082178987330.","pempek_radial"
"2021-10-13 09:57:09+00:00","1448226292390793221","@ardibhironx tapi iya harga telor skrg nurun pak","junayyy__"
"2021-10-13 09:54:56+00:00","1448225735341064192","@mmohammadfaiz Aku beli gitu gok ih. Ayam 50 lebih dh x masuk beras ngn telur agi..harga nokharom😭","farhiqah_"
"2021-10-13 09:50:39+00:00","1448224656712888320","Bahagia itu simpel.

Ketika harga telur sekilo lagi murah + lagi ada promo margarin","JeremyRhoderick"
"2021-10-13 09:47:39+00:00","1448223902547603459","Harga Telur Jeblok, Peternak Ayam Petelur di Boyolali Gulung Tikar https://t.co/emdw3Jwtpl https://t.co/yNF868x9Za","KRjogjadotcom"
"2021-10-13 09:30:24+00:00","1448219562340610064","Guis Open Order Ekado! 
Ini isian telur puyuh dibalut daging ayam😋
Ada juga yang isian mozarella loh! 
Harga mulai 25K/pack (10pcs) 😍
Dom Malang
Free ongkir via orens bisa DM @matchclctte https://t.co/RdqnRKc9kK","FOOD_FESS"
"2021-10-13 09:06:17+00:00","1448213491320381441","Fess Open Order Ekado! 
Ini isian telur puyuh dibalut daging ayam😋
Ada juga yang isian mozarella loh! 
Harga mulai 25K/pack (10pcs) 😍
Dom Malang
Pemesanan bisa DM @matchclctte https://t.co/Ggyk6W7GdZ","FFOODFESS"
"2021-10-13 08:56:36+00:00","1448211053767102473","GPMT menghadiri Rapat terkait Harga Pakan, Telur, dan Live Bird yang diadakan oleh Satgas Pangan, pada tanggal 23 September 2021, melalui virtual zoom meetings. https://t.co/uvh6OS8Tzl","GpmtIndonesia"
"2021-10-13 08:48:50+00:00","1448209099800264706","@hnstiawt Iye juga, gile bat harga minyak skrng, lebih mahal dr telur di tempatku wkwk","arsarpn"
"2021-10-13 08:38:46+00:00","1448206567132721161","-rek nasi pecel/nasi campur pake telor utuh harga 6000 kayak di pict itu murah apa mahal? Yuk yg merasa murah dan rumahnya wilayah kota datengin kedai singgah makan ya jl batok raya no 3 😍 gratis kopi item dan air aqua free loh 😊 https://t.co/KRx9Uo6WmC","pojokmojokerto"
"2021-10-13 08:33:40+00:00","1448205282362884103","Harga ayam hampir mencecah rm10/kg, harga minyak masak dari ari tu mmg dh naik. Telur sepapan pun rm15. So, crite sikit mcm mana nak simpan dgn harga brg yg cekik darah ni? https://t.co/Q92iR7YAw7","awesomecemok"
"2021-10-13 08:07:36+00:00","1448198721166970880","Jual telur kampung Arab harga murah area Prambanan Jogja ya kak perpcs 2000 bisa dm https://t.co/6Xs8cdQpV9","yo_hannabela26"
"2021-10-13 08:01:14+00:00","1448197121073549321","Halo @RMU_ID ini kok harga paket nasi goreng parahyangan beda ya di bangunkarta dan taksaka. Lebih mahal 5rb di bangunkarta. Secara pengemasan memang lebih cantik yg di bangunkarta + telor lagi. Apa memang ada sengaja kesenjangan sosial kereta jalan jauh dg agak dekat? https://t.co/OJGEBbngoZ","r_soefiyandoro"
"2021-10-13 07:54:03+00:00","1448195313194307587","Jakarta 14 Oktober 2021, kiriman harga telur blitar diterima Kota DKI di harga Rp. 15200
Sekian dan Terimakasih. https://t.co/sHVJDWvrdN","FarmUjang"
"2021-10-13 07:53:28+00:00","1448195168197251073","Bekasi 13 Oktober 2021, kiriman harga telur blitar diterima Kota Bekasi di harga Rp. 15.400
Sekian dan Terimakasih. https://t.co/g8dZs3mEIX","FarmUjang"
"2021-10-13 07:36:30+00:00","1448190898697695234","Jagung dan pakan mahal ehhh...harga telur murah","HWitnobogor"
"2021-10-13 07:26:55+00:00","1448188485274259457","Harga telor anjlok (((di jawa)))
Kirim luar jawa harga normal kok, malah mahal soalnya cuaca buruk ga ada kapal perintis","tamboel"
"2021-10-13 05:54:40+00:00","1448165270393016324","New post (Harga Telur Lebih Murah dari Kerupuk, Ini Penjelasan Wamentan Harvick) has been published on Baca Pesan - https://t.co/nhpjEkyZwP https://t.co/PEF68K6Vp6","baca_pesan"
"2021-10-13 05:17:32+00:00","1448155925940891650","Harga Telur Anjlok, Dompet Dhuafa dan FoZ Gelar Aksi Gerakan Beli Telur di Magetan https://t.co/79L9p1MpgX","ElBeppe"
"2021-10-13 05:08:36+00:00","1448153677403885572","Nasi balap puyung timur pom bensin Babarsari. Harga 15000, kelengkapan menu memang mirip sama yang di lombok sana. Suwir ayam, telur, kentang mustofa dan kacang tapi saya nggak pake hehe. Rasa b aja, kurang cocok sih

#nasibalappuyung #jogjafood #jogjakuliner https://t.co/XqogQrjnaG","moderateclown"
"2021-10-13 04:49:44+00:00","1448148926477979655","@skawnissa @FOODFESS2 Malang selatan kak emang disini lagi ngebanting banget harga telur lbh murah drpd sayur","miyeokev"
