"Datetime","Tweet Id","Tweet","Username"
"2022-04-23 18:57:47+00:00","1517940819138732033","Sejak menjadi Menko PMK, Puan menjadi salah satu tokoh yang memperjuangkan agar UU TPKS disahkan.","felipiazit"
"2022-04-23 18:57:37+00:00","1517940774452690944","Puan menegaskan, implementasi UU TPKS nantinya akan dapat menghadapi dan menyelesaikan kasus-kasus kekerasan seksual.","felipiazit"
"2022-04-23 18:56:39+00:00","1517940533208879104","Keberpihakan Puan pada isu perempuan, khususnya UU TPKS tunjukkan dirinya tegas dalam membela kepentingan perempuan.","Nordiliea"
"2022-04-23 18:56:27+00:00","1517940480520060934","Hal ini dilihat dari bagaimana Puan Maharani menempatkan diri serta mendorong perjuangan UU TPKS di DPR secara maksimal.","Nordiliea"
"2022-04-23 18:39:08+00:00","1517936123808473088","@Kalpanax14 @tacenda_______ 1 “persetujuan untuk melakukan hubungan seksual” yang berada pada Bab V Pasal 16 UU TPKS. disitu jls bhw slma kedua belah pihak setuju, boleh tdk mengindahkan pernikahan diantaranya, ataupun karena asal dasar suka sama suka, itu sm sj melegalkn seks bebas!","cere48478321"
"2022-04-23 18:28:25+00:00","1517933427084865536","Puan mengungkap, DPR telah berhasil mengesahkan UU TPKS yang sudah digagas sejak satu dekade lalu.","anakmanislewat"
"2022-04-23 18:28:04+00:00","1517933339050913793","Puan Maharani: Lahirnya UU TPKS Menjadi Bagian Terpisahkan https://t.co/NsYjfWUszU","Baranewsaceh"
"2022-04-23 18:28:00+00:00","1517933322877698049","Puan: UU TPKS Kado untuk Masyarakat Indonesia Jelang Hari Kartini https://t.co/3tqFKCpy7Q","Baranewsaceh"
"2022-04-23 18:21:43+00:00","1517931740844937216","UU TPKS Sah! Tanpa Tunggu Perbaikan KUHP, Melegitimasi Paradigma Liberal?? | Serba-serbi MMC

https://t.co/ygP6mDpf5C

#AmbiguitasDemokrasi #SekularismeSuburkanZina #IslamLarangZina","Mikir1573"
"2022-04-23 18:21:30+00:00","1517931684934856704","[PODCAST] Ngomong Politik - KSBO Tak Bisa Disolusi dengan UU TPKS

https://t.co/AOc3ujdIjJ

#SekularismeSuburkanZina #AmbiguitasDemokrasi #IslamLarangZina","Mikir1573"
"2022-04-23 18:21:17+00:00","1517931631155507200","[PODCAST] Ngomong Politik - KSBO Tak Bisa Disolusi dengan UU TPKS

https://t.co/AOc3ujdIjJ

#AmbiguitasDemokrasi #SekularismeSuburkanZina #IslamLarangZina","Mikir1573"
"2022-04-23 18:20:23+00:00","1517931406433058816","Apa sebenarnya yang menjadi tujuan pengesahan RUU TPKS ini hingga akhirnya menjadi UU?
#AmbiguitasDemokrasi #IslamLarangZina #SekularismeSuburkanZina","Mikir1573"
"2022-04-23 18:18:41+00:00","1517930977687142400","UU TPKS, Mencegah Kekerasan Seksual dengan Seksual Konsen yang Membolehkan Zina? https://t.co/SmctegjaBi","radarkotanews"
"2022-04-23 18:06:02+00:00","1517927793635434497","Ini Ketentuan Pidana yang Diatur UU TPKS

https://t.co/WWNNdxJI1v","GATRA_com"
"2022-04-23 18:03:32+00:00","1517927163898466305","UU TPKS

Yg kemaren menolak UU TPKS dipastikan perilakunya tidak senang adanya kesetaraan gender dan menganggap diskrminasi pd wanita itu hal biasa. https://t.co/BOWueppLmB","Homo_sapiens21"
"2022-04-23 17:41:36+00:00","1517921647298514944","Puan Desak Pemerintah Selesaikan Aturan Turunan UU TPKS

#PDIPerjuangan 
#PDIPerjuanganJabar
#PDIPerjuanganKabBandung https://t.co/D3FXvdqYAw","ShafinaRamad"
"2022-04-23 17:10:38+00:00","1517913852523950080","@Ventt13 @tacenda_______ @1337_krew @mager_miss Lalu Dari konstruksi UU TPKS itu, apkah bersetubuh karena suka sama suka sebelum nikah dilarang?apakah bersetubuh sesama jenis dilarang?","cere48478321"
"2022-04-23 17:09:42+00:00","1517913619094142976","“UU TPKS adalah hasil kerja bersama sekaligus komitmen bersama kita, untuk menegaskan bahwa di Indonesia tidak ada tempat bagi kekerasan seksual,”  --Puan Maharani","AyuNurhalizaa"
"2022-04-23 17:05:05+00:00","1517912453442863105","Sejak menjadi Menko PMK, Puan menjadi salah satu tokoh yang memperjuangkan agar UU TPKS disahkan.","Gugunlol12"
"2022-04-23 17:04:50+00:00","1517912392881291264","Puan menegaskan, implementasi UU TPKS nantinya akan dapat menghadapi dan menyelesaikan kasus-kasus kekerasan seksual.","Gugunlol12"
"2022-04-23 17:01:04+00:00","1517911444461072388","Keberpihakan Puan pada isu perempuan, khususnya UU TPKS tunjukkan dirinya tegas dalam membela kepentingan perempuan.","Gugunlol12"
"2022-04-23 17:00:35+00:00","1517911322645909505","Hal ini dilihat dari bagaimana Puan Maharani menempatkan diri serta mendorong perjuangan UU TPKS di DPR secara maksimal.","Gugunlol12"
"2022-04-23 16:57:53+00:00","1517910644716032001","Puan menyampaikan terima kasih kepada Pemerintah atas kerja samanya dalam penyusunan UU TPKS. https://t.co/5dTwZp4O8f","AyuNurhalizaa"
"2022-04-23 16:57:50+00:00","1517910629952024576","“Sekalipun banyak korban kekerasan seksual datang dari kaum perempuan, tapi saya tahu betul banyak sekali kalangan laki-laki yang ikut memperjuangkan UU TPKS. Semua pihak terus berpartisipasi,”—Puan Maharani https://t.co/MeDdSz0mtj","AyuNurhalizaa"
"2022-04-23 16:57:32+00:00","1517910555645792257","Puan Maharani mengapresiasi seluruh pihak yang ikut membantu mewujudkan pengesahan UU Tindak Pidana Kekerasan Seksual (TPKS). https://t.co/1uwQCJ1nrE","AyuNurhalizaa"
"2022-04-23 16:54:55+00:00","1517909897031352321","Perwakilan pejuang UU TPKS itu berterima kasih karena Puan telah merealisasikan komitmennya.","kim_yanta"
"2022-04-23 16:54:13+00:00","1517909721893969920","Puan menegaskan, implementasi UU TPKS nantinya akan dapat menghadapi dan menyelesaikan kasus-kasus kekerasan seksual","kim_yanta"
"2022-04-23 16:53:54+00:00","1517909640985858048","“UU TPKS adalah hasil kerja bersama sekaligus komitmen bersama kita, untuk menegaskan bahwa di Indonesia tidak ada tempat bagi kekerasan seksual,”  --Puan Maharani","kim_yanta"
"2022-04-23 16:53:30+00:00","1517909539273973760","Seiring segera berlakunya UU TPKS, Puan terus meminta sejumlah pemangku kepentingan untuk memberikan masukan yang konstruktif demi kesempurnaan aturan hukum tersebut.","kim_yanta"
"2022-04-23 16:52:49+00:00","1517909366833545216","Puan menegaskan, keberhasilan realisasi UU TPKS tak luput berkat dukungan dari berbagai elemen masyarakat.","kim_yanta"
"2022-04-23 16:46:55+00:00","1517907884859740161","Puan menegaskan, keberhasilan realisasi UU TPKS tak luput berkat dukungan dari berbagai elemen masyarakat.","zombiemakannasi"
"2022-04-23 16:37:08+00:00","1517905420546760707","FJPI Gelar Webinar 'Mengawal UU TPKS di Desa Ramah Perempuan dan Peduli Anak' https://t.co/7VyJM2gV84 https://t.co/h9oXi0aR5w","jamindependent"
"2022-04-23 16:00:59+00:00","1517896323064012800","Puan Maharani menegaskan, implementasi UU TPKS nantinya dapat menyelesaikan kasus-kasus kekerasan seksual. Khususnya memberi perlindungan terhadap perempuan dan anak Indonesia.","urif_abdullah"
"2022-04-23 16:00:09+00:00","1517896116423258112","“UU TPKS adalah hasil kerja bersama sekaligus komitmen bersama kita, untuk menegaskan bahwa di Indonesia tidak ada tempat bagi kekerasan seksual,”  --Puan Maharani","urif_abdullah"
"2022-04-23 16:00:07+00:00","1517896104981176321","Seiring segera berlakunya UU TPKS, Puan terus meminta sejumlah pemangku kepentingan untuk memberikan masukan yang konstruktif demi kesempurnaan aturan hukum tersebut.","urif_abdullah"
"2022-04-23 15:59:59+00:00","1517896070604685312","Puan menegaskan, keberhasilan realisasi UU TPKS tak luput berkat dukungan dari berbagai elemen masyarakat.","urif_abdullah"
"2022-04-23 15:59:55+00:00","1517896054553071616","Puan mengungkap, DPR telah berhasil mengesahkan UU TPKS yang sudah digagas sejak satu dekade lalu.","Malaikattrompet"
"2022-04-23 15:59:34+00:00","1517895967047303170","Puan menyampaikan terima kasih kepada Pemerintah atas kerja samanya dalam penyusunan UU TPKS. https://t.co/WTj5nkxJnm","urif_abdullah"
"2022-04-23 15:59:32+00:00","1517895958683856896","“Sekalipun banyak korban kekerasan seksual datang dari kaum perempuan, tapi saya tahu betul banyak sekali kalangan laki-laki yang ikut memperjuangkan UU TPKS. Semua pihak terus berpartisipasi,”—Puan Maharani https://t.co/6nd3ahNDwF","urif_abdullah"
"2022-04-23 15:59:30+00:00","1517895950114910208","Puan berkali-kali melakukan audiensi dengan perwakilan organisasi masyarakat, pakar dari perguruan tinggi, mahasiswa, pegiat media sosial, hingga perwakilan masyarakat lintas profesi yang concern terhadap UU TPKS.","urif_abdullah"
